"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","method","direction","gene_ratio","bg_ratio","fold_enrichment"
"GO:0006826","iron ion transport","24/2510","43/11879",0.558139534883721,2.64148985453535,5.58125485654774,6.53234297238344e-07,0.000126993586155706,0.00011073149022972,"22042/17002/67712/71775/16819/67739/14319/67300/74104/53945/14325/27416/66383/13430/231876/19326/18173/18174/94178/228359/11977/101488/70804/17912",24,"DESeq2","Up in Erythroblast",0.00956175298804781,0.00361983331930297,2.64148985453535
"GO:0010324","membrane invagination","33/2510","69/11879",0.478260869565217,2.26345054564351,5.44778231614024,6.90600529273056e-07,0.000129462934934081,0.000112884627867641,"12725/218503/12266/11801/16409/68166/16016/16414/56208/14131/12491/11848/19261/27403/380795/227753/11687/20288/21825/56644/68953/14129/83382/276891/14127/105722/16803/73178/83433/224840/14130/11629/19016",33,"DESeq2","Up in Erythroblast",0.0131474103585657,0.00580856974492802,2.26345054564351
"GO:1901342","regulation of vasculature development","75/2510","211/11879",0.355450236966825,1.68222843224259,5.17529051653489,8.14849061673127e-07,0.000147487680162836,0.00012860122396206,"13197/242705/11555/11518/381290/12796/17872/11487/11826/239528/12266/232341/15368/18054/13058/12509/16414/17395/15258/246707/18751/54601/14645/19877/12765/12654/12491/20684/20846/12772/11909/18854/12189/12771/11689/20351/13854/16854/23871/12767/21825/76905/66214/12226/12394/16451/26365/15586/14164/18607/14824/20315/21817/20698/22433/13051/11745/20312/67784/74769/12267/11607/12273/16176/23876/20692/18186/83921/104709/19016/19274/14254/21939/11482/11601",75,"DESeq2","Up in Erythroblast",0.0298804780876494,0.0177624379156495,1.68222843224259
"GO:0001819","positive regulation of cytokine production","130/2510","419/11879",0.310262529832936,1.46836995692647,5.05202666764262,8.80123156413505e-07,0.0001490247241295,0.000129941442583563,"12655/58185/78781/12796/17394/246727/66878/11487/384309/14134/12266/18708/230979/19074/12215/13058/67705/20539/15975/16177/71648/16952/13861/20660/14191/14133/230598/56480/23845/14131/12654/11501/11820/59125/12491/20846/22761/50701/12772/71586/667034/16956/11909/54616/12189/327959/70428/14367/433693/54123/16971/21353/53856/66725/19204/246728/215257/20612/16149/21825/56644/19357/228607/67245/170744/66214/12394/14129/16452/226691/22177/232413/11863/21898/15275/13136/18173/74039/17221/14205/231699/54483/12675/14127/80795/20698/383619/22433/70495/19106/20312/12611/97165/13057/50723/12608/26415/22724/72043/16803/16182/217203/18795/83433/12267/11607/16364/12775/12273/16176/229687/14130/14125/100038882/19271/19401/69097/67512/11629/13198/27007/81897/225825/56489/21939/195046/107527/11541/170743/30925",130,"DESeq2","Up in Erythroblast",0.051792828685259,0.0352723293206499,1.46836995692647
"GO:0098869","cellular oxidant detoxification","29/2510","58/11879",0.5,2.36633466135458,5.39890736124689,1.01712500176982e-06,0.000161124451261887,0.000140491745613036,"70564/20201/60599/12359/66447/26462/20202/21672/14775/14528/140742/13861/15439/12491/14782/54683/11757/69227/230784/76650/18104/14871/19224/11690/211666/11977/23876/12870/14778",29,"DESeq2","Up in Erythroblast",0.0115537848605578,0.00488256587254819,2.36633466135458
"GO:0002526","acute inflammatory response","34/2510","74/11879",0.45945945945946,2.17446968881232,5.2454962236317,1.50965980087755e-06,0.000208531691968586,0.000181828277402094,"22042/15467/16819/12266/14268/16016/14042/15439/14131/12765/11501/50701/14069/93671/380795/22371/14595/14129/16889/20723/11754/16181/14127/11690/105722/16803/246256/12775/18405/16176/14130/56312/14125/19016",34,"DESeq2","Up in Erythroblast",0.0135458167330677,0.00622948059600976,2.17446968881232
"GO:0009636","response to toxic substance","60/2510","162/11879",0.37037037037037,1.75284048989228,4.99360472988325,2.202804446966e-06,0.000282012696149379,0.000245899710793535,"70564/14151/20201/60599/64008/26357/14651/12892/12359/66447/16819/26462/20202/21672/14775/18712/22782/14528/140742/17711/13861/11668/74104/15439/68943/12491/14782/54683/109801/226781/22590/17025/330260/11757/11863/69227/19765/20522/18173/26570/230784/99382/76650/18104/14871/19224/11690/19106/14102/12737/211666/11977/11655/64704/23876/56312/12870/12846/14778/11622",60,"DESeq2","Up in Erythroblast",0.0239043824701195,0.0136375115750484,1.75284048989228
"GO:0060627","regulation of vesicle-mediated transport","142/2510","474/11879",0.29957805907173,1.41780388992553,4.80480654995729,2.48874372286018e-06,0.000303800367471932,0.000264897373488276,"12048/109689/140780/20617/16443/11518/252870/75841/233489/225608/16423/104015/268379/75734/14134/12266/15368/54645/11801/98366/16409/72404/16016/16414/54204/68891/23970/232227/20239/69727/16952/64009/26362/18751/20660/14191/54673/19344/19877/16415/14131/67808/11820/12491/14289/15162/11461/12772/67474/246746/56453/53378/50877/16971/11736/19261/27418/241062/13430/66725/27403/380795/16854/74741/19204/11687/56644/18636/12306/68953/18951/109905/14129/380714/19152/20844/66700/83382/100038947/93742/236266/26365/56715/72194/71435/208650/13660/51789/19326/18173/17289/271457/16019/18607/16783/22318/19056/21817/14127/226744/19340/20698/19345/216869/11771/11813/13052/228359/93692/54524/111173/16337/13057/105722/60595/52906/16803/73178/54399/80838/22260/12512/83433/22259/12361/14809/12775/14460/14130/14125/18222/19271/72772/12291/18805/19354/380752/19016/242662/11541/19128/12290",142,"DESeq2","Up in Erythroblast",0.0565737051792829,0.039902348682549,1.41780388992553
"GO:0002250","adaptive immune response","117/2510","376/11879",0.311170212765957,1.47266572009833,4.82063634411547,2.64112025163608e-06,0.000310563420485072,0.000270794387355806,"22042/54644/15042/58185/71779/74048/12484/12266/230979/15040/381305/16071/16016/16177/20556/14728/328572/16952/18751/13026/18733/14131/12259/13733/64930/12772/12260/57261/17476/17101/404711/319817/20555/14367/433693/72103/54123/20351/13036/238447/380795/13032/628127/11687/73747/16149/56644/780818/12946/14129/16452/692169/77727/107823/74126/225888/20723/26888/26365/27223/13136/12524/380823/18173/58217/110786/12053/16019/17221/94178/18861/69810/243958/19056/14127/12169/108024/14960/692245/16641/13051/14102/434025/692165/12983/269799/667865/50723/22724/620017/16182/14969/209446/381809/83433/12267/75234/224840/246256/16364/12775/619846/16176/74732/14130/14125/12142/232811/12262/232371/27007/24099/225825/21939/16068/30925/11622",117,"DESeq2","Up in Erythroblast",0.0466135458167331,0.0316524960013469,1.47266572009833
"GO:0060759","regulation of response to cytokine stimulus","55/2510","147/11879",0.374149659863946,1.77072661734016,4.86670363134267,4.03268378020221e-06,0.000438604844346759,0.000382439534993073,"15257/67338/17394/246727/12484/11487/384309/30940/217356/52440/16177/18472/77128/26362/14042/56417/547253/230598/56480/54396/71586/246746/56045/54123/21353/319190/12767/108960/16149/228607/16145/24110/15944/12700/227331/16178/20847/80985/17948/21898/56715/69922/14581/80285/231699/16181/20698/263876/56310/83433/59004/100038882/19016/56489/21939",55,"DESeq2","Up in Erythroblast",0.0219123505976096,0.0123747790218032,1.77072661734016
