"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043543","protein acylation","6/586","62/25730",0.0967741935483871,4.24914675767918,3.9103194213589,0.00283972940618362,0.0448405801454362,0.037002201666487,"224454/328572/19043/57437/20698/18519",6
"GO:0009144","purine nucleoside triphosphate metabolic process","15/586","290/25730",0.0517241379310345,2.27109568082853,3.3232404542179,0.00286016522592102,0.0449978375286841,0.0371319695996764,"20533/12048/22228/108155/14555/328572/11983/76055/69802/11863/17777/66218/11848/18293/18519",15
"GO:0019755","one-carbon compound transport","4/586","27/25730",0.148148148148148,6.50486664138541,4.36897796003626,0.00308213844409389,0.0477898361638385,0.0394359116141521,"15129/15122/19743/11826",4
"GO:0039529","RIG-I signaling pathway","4/586","27/25730",0.148148148148148,6.50486664138541,4.36897796003626,0.00308213844409389,0.0477898361638385,0.0394359116141521,"246727/69097/80912/228607",4
"GO:0046184","aldehyde biosynthetic process","4/586","27/25730",0.148148148148148,6.50486664138541,4.36897796003626,0.00308213844409389,0.0477898361638385,0.0394359116141521,"18563/103711/14555/104263",4
"GO:1900037","regulation of cellular response to hypoxia","4/586","27/25730",0.148148148148148,6.50486664138541,4.36897796003626,0.00308213844409389,0.0477898361638385,0.0394359116141521,"108155/328572/68943/71472",4
"GO:0033045","regulation of sister chromatid segregation","8/586","107/25730",0.0747663551401869,3.28282989378329,3.61238083118143,0.00313125641181079,0.0480452741857468,0.0396466976737723,"70127/12704/66591/56208/22680/68612/66923/18519",8
"GO:0009137","purine nucleoside diphosphate catabolic process","9/586","131/25730",0.0687022900763359,3.0165698356043,3.53248634508336,0.00314271795456541,0.0480452741857468,0.0396466976737723,"20533/22228/108155/14555/328572/11863/17777/18293/18519",9
"GO:0009181","purine ribonucleoside diphosphate catabolic process","9/586","131/25730",0.0687022900763359,3.0165698356043,3.53248634508336,0.00314271795456541,0.0480452741857468,0.0396466976737723,"20533/22228/108155/14555/328572/11863/17777/18293/18519",9
"GO:0045022","early endosome to late endosome transport","5/586","44/25730",0.113636363636364,4.98952838969904,4.04336303605728,0.00314335786872989,0.0480452741857468,0.0396466976737723,"100504663/192652/54673/56208/66700",5
"GO:0006081","aldehyde metabolic process","7/586","85/25730",0.0823529411764706,3.61594057418189,3.6878993740192,0.00327139630978074,0.0496489298604533,0.0409700255719984,"18563/103711/14651/14555/21351/104263/109801",7
"GO:0045069","regulation of viral genome replication","7/586","85/25730",0.0823529411764706,3.61594057418189,3.6878993740192,0.00327139630978074,0.0496489298604533,0.0409700255719984,"231699/246727/57444/19358/98999/228607/71586",7
